,full_name,player_id,year,player_age,league,rank,vote_points,1st_place,mvp_share,Total_WAR,WAR_bat,WAR_pit,b_ab,b_total_pa,b_total_hits,b_single,b_double,b_triple,b_home_run,b_strikeout,b_walk,b_k_percent,b_bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg
5941,Edward Mujica,465629.0,2009,25,NL,0.0,0.0,0.0,0.0,0.13,0.04,0.09,8,10,2,2,0,0,0,2,0,20.0,0.0,0.25,0.25,0.2,0.45
5958,Livan Hernandez,115817.0,2009,34,NL,0.0,0.0,0.0,0.0,0.13,0.13,0.0,54,67,8,6,2,0,0,6,2,9.0,3.0,0.148,0.185,0.149,0.334
5960,Don Kelly,430603.0,2009,29,AL,0.0,0.0,0.0,0.0,0.13,0.13,0.0,56,62,14,10,3,1,0,10,4,16.1,6.5,0.25,0.339,0.306,0.646
5993,Travis Buck,459941.0,2009,26,AL,0.0,0.0,0.0,0.0,0.12,0.12,0.0,105,115,23,17,3,0,3,20,10,17.4,8.7,0.219,0.333,0.287,0.62
5997,Josh Barfield,429662.0,2009,27,AL,0.0,0.0,0.0,0.0,0.12,0.12,0.0,20,20,8,7,1,0,0,7,0,35.0,0.0,0.4,0.45,0.4,0.85
5999,Josh Thole,489365.0,2009,23,NL,0.0,0.0,0.0,0.0,0.12,0.12,0.0,53,59,17,14,2,1,0,5,4,8.5,6.8,0.321,0.396,0.356,0.752
6016,Brett Hayes,451109.0,2009,25,NL,0.0,0.0,0.0,0.0,0.11,0.11,0.0,11,12,3,1,1,0,1,4,0,33.3,0.0,0.273,0.636,0.333,0.97
6026,Chris Woodward,218595.0,2009,33,AL,0.0,0.0,0.0,0.0,0.11,0.11,0.0,79,90,17,16,1,0,0,19,7,21.1,7.8,0.215,0.228,0.289,0.517
6042,Jason LaRue,150178.0,2009,35,NL,0.0,0.0,0.0,0.0,0.11,0.11,0.0,104,112,25,20,3,0,2,22,3,19.6,2.7,0.24,0.327,0.286,0.613
6071,Jeff Bailey,431158.0,2009,31,AL,0.0,0.0,0.0,0.0,0.1,0.1,0.0,77,91,16,8,3,2,3,21,10,23.1,11.0,0.208,0.416,0.33,0.745
6094,Brandon Jones,447761.0,2009,26,NL,0.0,0.0,0.0,0.0,0.1,0.1,0.0,13,17,4,4,0,0,0,3,4,17.6,23.5,0.308,0.308,0.471,0.778
6097,Randy Johnson,116615.0,2009,46,NL,0.0,0.0,0.0,0.0,0.09000000000000002,-0.18,0.27,26,28,2,2,0,0,0,16,1,57.1,3.6,0.077,0.077,0.107,0.184
6105,Mike Fontenot,430917.0,2009,29,NL,0.0,0.0,0.0,0.0,0.09,0.09,0.0,377,419,89,56,22,2,9,83,35,19.8,8.4,0.236,0.377,0.301,0.677
6169,Gaby Sanchez,459991.0,2009,26,NL,0.0,0.0,0.0,0.0,0.08,0.08,0.0,21,23,5,3,0,0,2,3,2,13.0,8.7,0.238,0.524,0.304,0.828
6181,Xavier Paul,449082.0,2009,24,NL,0.0,0.0,0.0,0.0,0.08,0.08,0.0,14,16,3,1,1,0,1,4,2,25.0,12.5,0.214,0.5,0.313,0.813
6183,Ian Desmond,435622.0,2009,24,NL,0.0,0.0,0.0,0.0,0.08,0.08,0.0,82,89,23,10,7,2,4,14,5,15.7,5.6,0.28,0.561,0.315,0.876
6185,Marcus Thames,407801.0,2009,32,AL,0.0,0.0,0.0,0.0,0.08,0.08,0.0,258,294,65,40,11,1,13,72,29,24.5,9.9,0.252,0.453,0.323,0.777
6200,Adam Moore,446192.0,2009,25,AL,0.0,0.0,0.0,0.0,0.08,0.08,0.0,23,24,5,3,1,0,1,7,0,29.2,0.0,0.217,0.391,0.25,0.641
6210,Mark Kotsay,117276.0,2009,34,AL,0.0,0.0,0.0,0.0,0.07,0.07,0.0,187,206,52,39,9,0,4,21,15,10.2,7.3,0.278,0.39,0.325,0.716
6228,Eric Patterson,452221.0,2009,26,AL,0.0,0.0,0.0,0.0,0.07,0.07,0.0,94,110,27,20,5,1,1,25,14,22.7,12.7,0.287,0.394,0.373,0.766
6240,Mike Hampton,115399.0,2009,37,NL,0.0,0.0,0.0,0.0,0.06999999999999995,0.63,-0.56,37,41,12,10,1,0,1,8,2,19.5,4.9,0.324,0.432,0.341,0.774
6273,Willie Harris,407483.0,2009,31,NL,0.0,0.0,0.0,0.0,0.06,0.06,0.0,323,393,76,45,18,6,7,62,57,15.8,14.5,0.235,0.393,0.361,0.755
6275,Hank Blalock,408213.0,2009,29,AL,0.0,0.0,0.0,0.0,0.06,0.06,0.0,462,495,108,58,21,4,25,108,26,21.8,5.3,0.234,0.459,0.277,0.736
6277,Tyler Greene,460022.0,2009,26,NL,0.0,0.0,0.0,0.0,0.06,0.06,0.0,108,116,24,17,5,0,2,32,4,27.6,3.4,0.222,0.324,0.267,0.591
6289,Brian Barden,449471.0,2009,28,NL,0.0,0.0,0.0,0.0,0.05,0.05,0.0,103,114,24,17,3,0,4,21,6,18.4,5.3,0.233,0.379,0.281,0.659
6299,Joey Gathright,431157.0,2009,28,AL,0.0,0.0,0.0,0.0,0.05,0.05,0.0,30,32,8,8,0,0,0,8,2,25.0,6.3,0.267,0.267,0.313,0.579
6327,Micah Owings,452249.0,2009,27,NL,0.0,0.0,0.0,0.0,0.04999999999999993,0.61,-0.56,54,58,14,6,4,1,3,19,1,32.8,1.7,0.259,0.537,0.276,0.813
6342,John Hester,452105.0,2009,26,NL,0.0,0.0,0.0,0.0,0.04,0.04,0.0,28,30,7,4,2,0,1,7,2,23.3,6.7,0.25,0.429,0.3,0.729
6350,Eric Byrnes,291565.0,2009,33,NL,0.0,0.0,0.0,0.0,0.04,0.04,0.0,239,258,54,31,14,1,8,30,12,11.6,4.7,0.226,0.393,0.267,0.661
6357,Oscar Salazar,400073.0,2009,31,NL,0.0,0.0,0.0,0.0,0.04,0.04,0.0,139,154,42,27,8,2,5,20,14,13.0,9.1,0.302,0.496,0.364,0.86
6360,Blake DeWitt,455088.0,2009,24,NL,0.0,0.0,0.0,0.0,0.04,0.04,0.0,49,53,10,5,3,0,2,7,3,13.2,5.7,0.204,0.388,0.245,0.633
6366,Hernan Iribarren,454975.0,2009,25,NL,0.0,0.0,0.0,0.0,0.04,0.04,0.0,13,14,3,1,2,0,0,5,1,35.7,7.1,0.231,0.385,0.286,0.67
6397,Aaron Bates,488686.0,2009,25,AL,0.0,0.0,0.0,0.0,0.03,0.03,0.0,11,12,4,2,2,0,0,4,1,33.3,8.3,0.364,0.545,0.417,0.962
6410,Robert Andino,435180.0,2009,25,AL,0.0,0.0,0.0,0.0,0.03,0.03,0.0,198,215,44,35,7,0,2,47,15,21.9,7.0,0.222,0.288,0.274,0.562
6493,Wilkin Ramirez,457133.0,2009,24,AL,0.0,0.0,0.0,0.0,0.02,0.02,0.0,11,13,4,2,0,1,1,3,1,23.1,7.7,0.364,0.818,0.385,1.203
6507,Steve Pearce,456665.0,2009,26,NL,0.0,0.0,0.0,0.0,0.01,0.01,0.0,165,186,34,16,13,1,4,43,21,23.1,11.3,0.206,0.37,0.296,0.665
6510,Cliff Pennington,460060.0,2009,25,AL,0.0,0.0,0.0,0.0,0.01,0.01,0.0,208,229,58,40,11,3,4,46,19,20.1,8.3,0.279,0.418,0.341,0.759
6525,Corey Patterson,279913.0,2009,30,NL,0.0,0.0,0.0,0.0,0.01,0.01,0.0,29,30,3,3,0,0,0,13,0,43.3,0.0,0.103,0.103,0.1,0.203
6568,David Freese,501896.0,2009,26,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,34,10,7,2,0,1,7,2,20.6,5.9,0.323,0.484,0.353,0.837
6605,Michael Barrett,136664.0,2009,33,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,19,3,2,0,0,1,5,1,26.3,5.3,0.167,0.333,0.211,0.544
6623,Mike Lowell,136780.0,2009,35,AL,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,445,484,129,82,29,1,17,61,33,12.6,6.8,0.29,0.474,0.337,0.811
6630,Ryan Rohlinger,489262.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,19,20,3,2,1,0,0,6,1,30.0,5.0,0.158,0.211,0.2,0.411
6648,Tyler Flowers,452095.0,2009,23,AL,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,16,20,3,2,1,0,0,8,3,40.0,15.0,0.188,0.25,0.35,0.6
6649,Sean Rodriguez,446481.0,2009,24,AL,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,25,29,5,3,0,0,2,7,3,24.1,10.3,0.2,0.44,0.276,0.716
6666,Michel Hernandez,150089.0,2009,31,AL,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,99,107,24,19,3,1,1,12,7,11.2,6.5,0.242,0.323,0.29,0.613
6672,Chris Duffy,434659.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,32,37,4,3,1,0,0,12,4,32.4,10.8,0.125,0.156,0.216,0.372
6681,Chris Young,432934.0,2009,30,NL,0.0,0.0,0.0,0.0,-0.019999999999999962,0.27,-0.29,23,26,6,6,0,0,0,7,2,26.9,7.7,0.261,0.261,0.308,0.569
6693,Jeff Keppinger,433898.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,305,344,78,55,13,3,7,33,27,9.6,7.8,0.256,0.387,0.314,0.701
6698,Guillermo Quiroz,425565.0,2009,28,AL,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,14,15,4,4,0,0,0,3,0,20.0,0.0,0.286,0.286,0.267,0.552
6726,Paul Bako,132720.0,2009,37,NL,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,116,130,26,19,4,0,3,32,13,24.6,10.0,0.224,0.336,0.308,0.644
6737,Carlos Guillen,136722.0,2009,34,AL,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,277,322,67,43,10,3,11,56,39,17.4,12.1,0.242,0.419,0.339,0.757
6745,Doug Mientkiewicz,137006.0,2009,35,NL,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,18,20,6,5,1,0,0,6,1,30.0,5.0,0.333,0.389,0.4,0.789
6752,Michael Brantley,488726.0,2009,22,AL,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,112,121,35,31,4,0,0,19,8,15.7,6.6,0.313,0.348,0.355,0.704
6762,Ryan Freel,150472.0,2009,33,AL,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,88,103,17,15,2,0,0,23,11,22.3,10.7,0.193,0.216,0.282,0.497
6770,Andres Blanco,433217.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,123,138,31,22,8,0,1,14,8,10.1,5.8,0.252,0.341,0.29,0.631
6775,Chris Young,455759.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.03,-0.03,0.0,433,501,92,45,28,4,15,133,59,26.5,11.8,0.212,0.4,0.309,0.709
6787,Wil Nieves,408242.0,2009,32,NL,0.0,0.0,0.0,0.0,-0.04,-0.04,0.0,224,249,58,51,6,0,1,45,17,18.1,6.8,0.259,0.299,0.313,0.612
6848,Russ Adams,425859.0,2009,29,AL,0.0,0.0,0.0,0.0,-0.05,-0.05,0.0,20,21,4,4,0,0,0,1,1,4.8,4.8,0.2,0.2,0.238,0.438
6864,Orlando Cabrera,111851.0,2009,35,AL,0.0,0.0,0.0,0.0,-0.05,-0.05,0.0,656,708,186,138,36,3,9,71,36,10.0,5.1,0.284,0.389,0.314,0.702
6865,Eli Whiteside,434630.0,2009,30,NL,0.0,0.0,0.0,0.0,-0.05,-0.05,0.0,127,134,29,20,6,1,2,30,4,22.4,3.0,0.228,0.339,0.269,0.607
6866,J.R. Towles,453525.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.05,-0.05,0.0,48,53,9,5,2,0,2,16,3,30.2,5.7,0.188,0.354,0.245,0.599
6877,Joe Inglett,446928.0,2009,31,AL,0.0,0.0,0.0,0.0,-0.05,-0.05,0.0,89,99,25,20,4,1,0,21,8,21.2,8.1,0.281,0.348,0.343,0.692
6880,Matt Murton,444875.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.05,-0.05,0.0,52,56,13,7,5,0,1,14,4,25.0,7.1,0.25,0.404,0.304,0.707
6884,Cameron Maybin,457727.0,2009,22,NL,0.0,0.0,0.0,0.0,-0.05,-0.05,0.0,176,199,44,26,12,2,4,51,17,25.6,8.5,0.25,0.409,0.312,0.721
6886,Brent Lillibridge,452121.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.06,-0.06,0.0,95,112,15,13,2,0,0,26,14,23.2,12.5,0.158,0.179,0.268,0.447
6888,Bill Hall,407849.0,2009,30,AL,0.0,0.0,0.0,0.0,-0.06,-0.06,0.0,334,365,67,38,20,1,8,120,27,32.9,7.4,0.201,0.338,0.258,0.596
6898,Jose Contreras,425747.0,2009,38,NL,0.0,0.0,0.0,0.0,-0.06,-0.06,0.0,9,10,0,0,0,0,0,5,0,50.0,0.0,0.0,0.0,0.0,0.0
6905,Melvin Mora,206551.0,2009,37,AL,0.0,0.0,0.0,0.0,-0.06,-0.06,0.0,450,496,117,89,20,0,8,60,34,12.1,6.9,0.26,0.358,0.321,0.678
6956,Niuman Romero,462962.0,2009,24,AL,0.0,0.0,0.0,0.0,-0.07,-0.07,0.0,14,15,2,2,0,0,0,5,1,33.3,6.7,0.143,0.143,0.2,0.343
6958,Kevin Barker,150070.0,2009,34,NL,0.0,0.0,0.0,0.0,-0.07,-0.07,0.0,32,36,9,6,3,0,0,9,3,25.0,8.3,0.281,0.375,0.333,0.708
6989,David Dellucci,113240.0,2009,36,AL,0.0,0.0,0.0,0.0,-0.07,-0.07,0.0,65,74,12,8,4,0,0,19,5,25.7,6.8,0.185,0.246,0.27,0.516
6996,Jamie Hoffmann,469845.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.08,-0.08,0.0,22,24,4,1,2,0,1,5,0,20.8,0.0,0.182,0.409,0.167,0.576
7009,Willy Taveras,430838.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.08,-0.08,0.0,404,437,97,83,11,2,1,58,18,13.3,4.1,0.24,0.285,0.268,0.552
7015,Clint Sammons,460261.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.08,-0.08,0.0,11,12,2,2,0,0,0,3,1,25.0,8.3,0.182,0.182,0.25,0.432
7032,Kyle Phillips,444351.0,2009,25,AL,0.0,0.0,0.0,0.0,-0.08,-0.08,0.0,18,18,5,2,3,0,0,4,0,22.2,0.0,0.278,0.444,0.278,0.722
7033,Gary Matthews,150439.0,2009,35,AL,0.0,0.0,0.0,0.0,-0.08,-0.08,0.0,316,360,79,54,19,2,4,74,40,20.6,11.1,0.25,0.361,0.336,0.697
7038,Tom Gorzelanny,452733.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.08,0.01,-0.09,14,16,2,2,0,0,0,5,1,31.3,6.3,0.143,0.143,0.188,0.33
7086,Gregor Blanco,453923.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.09,-0.09,0.0,43,48,8,7,0,1,0,9,4,18.8,8.3,0.186,0.233,0.25,0.483
7097,Daniel Cabrera,425555.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.09000000000000001,-0.02,-0.07,12,17,0,0,0,0,0,10,2,58.8,11.8,0.0,0.0,0.176,0.176
7102,Andrew Miller,453192.0,2009,24,NL,0.0,0.0,0.0,0.0,-0.09999999999999999,-0.18,0.08,24,26,2,2,0,0,0,8,0,30.8,0.0,0.083,0.083,0.077,0.16
7107,Buster Posey,457763.0,2009,22,NL,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,17,17,2,2,0,0,0,4,0,23.5,0.0,0.118,0.118,0.118,0.235
7113,Freddy Sandoval,461866.0,2009,27,AL,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,11,11,2,1,1,0,0,3,0,27.3,0.0,0.182,0.273,0.182,0.455
7140,Brian Anderson,435042.0,2009,27,AL,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,202,231,49,36,9,0,4,54,23,23.4,10.0,0.243,0.347,0.325,0.671
7153,Shawn Riggans,457493.0,2009,29,AL,0.0,0.0,0.0,0.0,-0.11,-0.11,0.0,14,14,2,1,0,0,1,3,0,21.4,0.0,0.143,0.357,0.143,0.5
7157,Jerry Owens,435539.0,2009,28,AL,0.0,0.0,0.0,0.0,-0.11,-0.11,0.0,12,15,1,1,0,0,0,3,3,20.0,20.0,0.083,0.083,0.267,0.35
7159,So Taguchi,408039.0,2009,40,NL,0.0,0.0,0.0,0.0,-0.11,-0.11,0.0,11,12,3,2,1,0,0,4,1,33.3,8.3,0.273,0.364,0.333,0.697
7195,Kyle Lohse,346798.0,2009,31,NL,0.0,0.0,0.0,0.0,-0.11000000000000001,0.23,-0.34,37,45,8,8,0,0,0,7,1,15.6,2.2,0.216,0.216,0.244,0.461
7199,Eugenio Velez,464299.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.12,-0.12,0.0,285,307,76,53,13,5,5,55,16,17.9,5.2,0.267,0.4,0.306,0.706
7209,Craig Gentry,502226.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.12,-0.12,0.0,17,19,2,1,1,0,0,5,2,26.3,10.5,0.118,0.176,0.211,0.387
7216,Xavier Nady,294558.0,2009,31,AL,0.0,0.0,0.0,0.0,-0.12,-0.12,0.0,28,29,8,4,4,0,0,6,1,20.7,3.4,0.286,0.429,0.31,0.739
7246,Jonathan Van Every,457508.0,2009,30,AL,0.0,0.0,0.0,0.0,-0.12000000000000001,-0.14,0.02,11,13,4,3,0,0,1,5,2,38.5,15.4,0.364,0.636,0.462,1.098
7256,Justin Lehr,430680.0,2009,32,NL,0.0,0.0,0.0,0.0,-0.13,0.1,-0.23,22,28,2,1,1,0,0,8,1,28.6,3.6,0.091,0.136,0.107,0.244
7276,Joe Thurston,407871.0,2009,30,NL,0.0,0.0,0.0,0.0,-0.13,-0.13,0.0,267,307,60,38,17,4,1,56,33,18.2,10.7,0.225,0.33,0.313,0.642
7308,Jose Molina,150040.0,2009,34,AL,0.0,0.0,0.0,0.0,-0.14,-0.14,0.0,138,155,30,25,4,0,1,28,14,18.1,9.0,0.217,0.268,0.29,0.558
7317,Matt Carson,454998.0,2009,28,AL,0.0,0.0,0.0,0.0,-0.14,-0.14,0.0,21,22,6,5,0,0,1,7,0,31.8,0.0,0.286,0.429,0.273,0.701
7327,Craig Tatum,461874.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.14,-0.14,0.0,68,77,11,9,1,0,1,10,7,13.0,9.1,0.162,0.221,0.247,0.467
7345,Andy Gonzalez,462413.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.14,-0.14,0.0,12,12,1,0,0,1,0,4,0,33.3,0.0,0.083,0.25,0.083,0.333
7349,Drew Sutton,450300.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.14,-0.14,0.0,66,76,14,8,4,1,1,20,7,26.3,9.2,0.212,0.348,0.289,0.638
7355,Ramiro Pena,455369.0,2009,24,AL,0.0,0.0,0.0,0.0,-0.15,-0.15,0.0,115,121,33,25,6,1,1,20,5,16.5,4.1,0.287,0.383,0.314,0.697
7397,Luke Carlin,450192.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.16,-0.16,0.0,18,21,3,3,0,0,0,3,3,14.3,14.3,0.167,0.167,0.286,0.452
7400,John Bowker,435624.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.16,-0.16,0.0,67,73,13,7,2,2,2,18,4,24.7,5.5,0.194,0.373,0.247,0.62
7415,A.J. Ellis,454560.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.16,-0.16,0.0,10,10,1,1,0,0,0,1,0,10.0,0.0,0.1,0.1,0.1,0.2
7424,John Mayberry,460055.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.16,-0.16,0.0,57,60,12,5,3,0,4,23,2,38.3,3.3,0.211,0.474,0.25,0.724
7430,Jamie Burke,406550.0,2009,38,NL,0.0,0.0,0.0,0.0,-0.16,-0.16,0.0,51,56,6,5,0,0,1,18,3,32.1,5.4,0.118,0.176,0.161,0.337
7445,Nomar Garciaparra,114596.0,2009,36,AL,0.0,0.0,0.0,0.0,-0.16,-0.16,0.0,160,169,45,34,8,0,3,28,8,16.6,4.7,0.281,0.388,0.314,0.701
7481,Omar Quintanilla,435560.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.17,-0.17,0.0,58,69,10,8,2,0,0,27,8,39.1,11.6,0.172,0.207,0.261,0.468
7495,Tim Redding,400062.0,2009,31,NL,0.0,0.0,0.0,0.0,-0.17,-0.27,0.1,29,32,2,2,0,0,0,9,0,28.1,0.0,0.069,0.069,0.063,0.131
7505,Chris Snyder,430965.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.17,-0.17,0.0,165,202,33,20,7,0,6,47,32,23.3,15.8,0.2,0.352,0.332,0.683
7512,Bobby Scales,457384.0,2009,32,NL,0.0,0.0,0.0,0.0,-0.18,-0.18,0.0,124,138,30,17,8,2,3,32,11,23.2,8.0,0.242,0.411,0.312,0.723
7519,Alex Romero,464900.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.18,-0.18,0.0,145,157,36,27,6,2,1,23,11,14.6,7.0,0.248,0.338,0.306,0.644
7529,Jose Lobaton,446653.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.18,-0.18,0.0,17,17,3,3,0,0,0,5,0,29.4,0.0,0.176,0.176,0.176,0.353
7567,Mike Pelfrey,460059.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.19,-0.11,-0.08,52,61,5,4,1,0,0,12,2,19.7,3.3,0.096,0.115,0.131,0.247
7577,Wes Helms,136500.0,2009,33,NL,0.0,0.0,0.0,0.0,-0.19,-0.19,0.0,214,234,58,44,11,0,3,54,13,23.1,5.6,0.271,0.364,0.316,0.681
7592,Mark Teahen,433597.0,2009,28,AL,0.0,0.0,0.0,0.0,-0.19,-0.19,0.0,524,571,142,95,34,1,12,123,37,21.5,6.5,0.271,0.408,0.324,0.732
7599,Willy Aybar,430632.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.19,-0.19,0.0,296,336,75,51,12,0,12,54,34,16.1,10.1,0.253,0.416,0.33,0.746
7603,Shelley Duncan,455167.0,2009,30,AL,0.0,0.0,0.0,0.0,-0.19,-0.19,0.0,15,15,3,3,0,0,0,5,0,33.3,0.0,0.2,0.2,0.2,0.4
7606,Jeff Fiorentino,452225.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.2,-0.2,0.0,64,75,18,17,1,0,0,16,8,21.3,10.7,0.281,0.297,0.347,0.644
7620,Troy Glaus,136267.0,2009,33,NL,0.0,0.0,0.0,0.0,-0.2,-0.2,0.0,29,32,5,3,2,0,0,8,3,25.0,9.4,0.172,0.241,0.25,0.491
7622,Dusty Ryan,448767.0,2009,25,AL,0.0,0.0,0.0,0.0,-0.2,-0.2,0.0,26,30,4,3,1,0,0,12,4,40.0,13.3,0.154,0.192,0.267,0.459
7652,Chris Shelton,430828.0,2009,29,AL,0.0,0.0,0.0,0.0,-0.21,-0.21,0.0,26,28,6,4,2,0,0,11,2,39.3,7.1,0.231,0.308,0.286,0.593
7661,Brandon Wood,457420.0,2009,24,AL,0.0,0.0,0.0,0.0,-0.21,-0.21,0.0,41,46,8,6,1,0,1,19,3,41.3,6.5,0.195,0.293,0.261,0.554
7662,Greg Dobbs,425785.0,2009,31,NL,0.0,0.0,0.0,0.0,-0.21,-0.21,0.0,154,169,38,27,6,0,5,29,11,17.2,6.5,0.247,0.383,0.296,0.679
7665,George Kottaras,435459.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.21,-0.21,0.0,93,107,22,10,11,0,1,25,11,23.4,10.3,0.237,0.387,0.308,0.696
7670,Brooks Conrad,462405.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.21,-0.21,0.0,54,58,11,6,1,2,2,14,3,24.1,5.2,0.204,0.407,0.259,0.666
7674,Jesus Guzman,461882.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.21,-0.21,0.0,20,20,5,5,0,0,0,3,0,15.0,0.0,0.25,0.25,0.25,0.5
7683,Cliff Floyd,114260.0,2009,37,NL,0.0,0.0,0.0,0.0,-0.21,-0.21,0.0,16,17,2,2,0,0,0,7,1,41.2,5.9,0.125,0.125,0.176,0.301
7728,Matt Downs,453303.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.22,-0.22,0.0,53,60,9,6,2,0,1,13,6,21.7,10.0,0.17,0.264,0.25,0.514
7736,Jake Fox,444844.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.22,-0.22,0.0,216,241,56,33,12,0,11,47,14,19.5,5.8,0.259,0.468,0.311,0.779
7738,Eliezer Alfonzo,425769.0,2009,30,NL,0.0,0.0,0.0,0.0,-0.22,-0.22,0.0,114,117,20,15,3,0,2,34,3,29.1,2.6,0.175,0.254,0.197,0.451
7749,Luis Cruz,458501.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.23,-0.23,0.0,70,78,15,14,1,0,0,7,6,9.0,7.7,0.214,0.229,0.282,0.511
7772,Drew Macias,445928.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.23,-0.23,0.0,76,90,15,8,6,0,1,15,13,16.7,14.4,0.197,0.316,0.322,0.638
7779,Fernando Martinez,494686.0,2009,21,NL,0.0,0.0,0.0,0.0,-0.23,-0.23,0.0,91,100,16,9,6,0,1,14,5,14.0,5.0,0.176,0.275,0.24,0.515
7789,Craig Monroe,407155.0,2009,32,NL,0.0,0.0,0.0,0.0,-0.23,-0.23,0.0,79,87,17,12,2,0,3,21,7,24.1,8.0,0.215,0.354,0.287,0.642
7794,Tony Graffanino,115017.0,2009,37,AL,0.0,0.0,0.0,0.0,-0.24,-0.24,0.0,23,24,3,2,1,0,0,5,1,20.8,4.2,0.13,0.174,0.167,0.341
7803,Matt Joyce,459964.0,2009,25,AL,0.0,0.0,0.0,0.0,-0.24,-0.24,0.0,32,37,6,2,1,0,3,7,3,18.9,8.1,0.188,0.5,0.27,0.77
7816,Jason Jaramillo,452232.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.24,-0.24,0.0,206,224,52,35,14,0,3,33,17,14.7,7.6,0.252,0.364,0.308,0.672
7817,Kevin Cash,408211.0,2009,32,AL,0.0,0.0,0.0,0.0,-0.24,-0.24,0.0,26,28,6,4,2,0,0,5,0,17.9,0.0,0.231,0.308,0.25,0.558
7847,Aaron Boone,111213.0,2009,36,NL,0.0,0.0,0.0,0.0,-0.25,-0.25,0.0,13,14,0,0,0,0,0,2,0,14.3,0.0,0.0,0.0,0.071,0.071
7896,Robb Quinlan,425477.0,2009,32,AL,0.0,0.0,0.0,0.0,-0.26,-0.26,0.0,115,120,28,21,5,0,2,30,5,25.0,4.2,0.243,0.339,0.275,0.614
7925,Angel Berroa,407556.0,2009,32,NL,0.0,0.0,0.0,0.0,-0.26,-0.26,0.0,49,55,7,5,2,0,0,12,3,21.8,5.5,0.143,0.184,0.2,0.384
7932,Shane Robinson,453203.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.26,-0.26,0.0,25,26,6,5,1,0,0,2,0,7.7,0.0,0.24,0.28,0.231,0.511
7937,Gregorio Petit,463610.0,2009,25,AL,0.0,0.0,0.0,0.0,-0.27,-0.27,0.0,31,31,7,6,1,0,0,6,0,19.4,0.0,0.226,0.258,0.226,0.484
7943,Reid Gorecki,434698.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.27,-0.27,0.0,25,27,5,5,0,0,0,12,1,44.4,3.7,0.2,0.2,0.222,0.422
7945,Josh Reddick,502210.0,2009,22,AL,0.0,0.0,0.0,0.0,-0.27,-0.27,0.0,59,62,10,4,4,0,2,17,2,27.4,3.2,0.169,0.339,0.21,0.549
